label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
doktor,0.010937628889188202,-0.009504028739360933,-0.00993234983950188,0.19289713561314983,0.0823890606702223,-0.03361316419357431,0.3204057488131159,0.16740089814764814,0.005973763731288943,0.39539352042673126,0.2606918268228253,0.007634642373476745,0.47975333871714526,0.20199831412273733,0.0033556180224240035,0.07663983408442995,0.4855120144894178,-0.03009338672060188,0.06607606431521998,0.7267288308850914,-0.0010115283262403523,0.12724324227869957,0.9768326351817515,-0.005560519027232651,0.1809324305294562,0.9304452634007322,-0.02117128090697834,0.005576740113375684,0.5214959893457887,0.03303476498737362,0.06025625703527196,0.7891274262177552,0.02474671992560135,0.07268602597448222,0.97905635333968,-0.013624105055053789,0.09441352391264805,0.9520022042528382,-0.0033954104969135643,-0.034310872906023804,0.5294927615135291,-0.003123968553325429,-0.016182637376456303,0.7456536399900592,-0.00728983981748614,0.037062019401692126,0.9659928536022376,0.012782094606269176,0.05477728790348748,0.9499719167933877,0.004457279430431323,-0.05205557300527569,0.501228229863817,0.024486647663661865,-0.023072472787225164,0.6934716165713628,0.0037731881686326007,-0.03643435348786901,0.8443165742336203,-0.01426851508574625,0.04283740081724224,0.8266243754694611,-0.005910840739993174
ovqat,0.0015926686785460258,0.020252274573758826,-0.02052540922750243,0.17164081192652347,0.13439225165853394,0.004837710079226335,0.26901051517105373,0.24479666843665734,-0.021385631423052335,0.28139661698734614,0.35218659108570893,0.004668135706699381,0.39362677985387956,0.22508626366001702,-0.010628439672047215,-0.09914422067546041,0.5047571696457206,0.0029473908105443172,-0.13161666503913774,0.7300031086635704,0.019139063982865755,-0.17690788485474013,0.9349631699950776,0.004573711007474373,-0.12447756844248337,0.8772945664729047,-0.01677720483544894,-0.13774785722389912,0.5247734286375787,-0.021959557947265725,-0.18394847874992323,0.8125205792798719,-0.03150360051489665,-0.20816175638776885,0.9970082738881314,-0.006158573185289872,-0.14677515839386188,0.8918814284347304,0.006099356642401922,-0.17193753278851753,0.45755468703377206,-0.004257685404059588,-0.22577902808891873,0.7176902396536576,0.03143326970173635,-0.25272459168638167,0.92409411462148,0.007790278833188567,-0.22683065619359719,0.8244268026785908,-0.023664477398542546,-0.23006810116746335,0.3972865177108194,0.013646315761766432,-0.21702364786199702,0.6386202181501197,-0.007831215012958777,-0.2530446317791021,0.776884789040592,-0.012043513612189118,-0.2201070112823436,0.670380576493524,0.02140957000683449
doktor,-0.005387833287149764,0.00900521984719974,0.01013256889027157,0.2230354339405379,0.0980259230254626,0.023911400346381083,0.29913104162873017,0.1472915825483072,0.009399770493475705,0.3951560823089403,0.22689144462500058,-0.012170330697644787,0.4990651708619765,0.2107574366389808,0.01794241163285355,0.04187969824033895,0.5148431992001101,-8.507999884472975e-06,0.08935881899067856,0.7533133353911377,0.03931470235018934,0.12138598529707031,0.950052198129922,-0.0071285948591802515,0.14432835687140885,0.9489346620519555,-0.00226788339268422,0.008891458166090889,0.4995803202630593,-0.013483202004213924,0.06187577245211405,0.822821650765644,-0.04756312978240016,0.0732890356089855,0.9895401848152529,0.0029498505435599483,0.13532159007899192,1.0145268376978782,-0.011090524441326462,-0.03297327939867158,0.49568479525563885,-0.0167577240383228,-0.003413190969235389,0.7537842737500436,-0.01082663808278831,0.001472010114693556,0.97926208679459,0.00558248344842983,0.05229619799333217,0.9289235859237923,-0.0015162158619753318,-0.03342448294792983,0.48959979390967984,0.032967910793400154,-0.05122714675797224,0.7061854816862729,0.015813049050197904,0.006070486708443377,0.8564365829009082,0.007828143637356214,0.022604296598484844,0.8043671748725414,0.010545310312041237
yordam,-0.007792387663643962,0.02256546895782928,-0.016831820520341573,0.1893487000922025,0.06733124056922137,-0.0024221209448681996,0.2887669727800714,0.12017229147531705,0.009006007781873217,0.3551341258308608,0.1875051254097839,-0.000666808745244773,0.4376664088507475,0.2417553951123598,0.011818127290329246,0.054484035319857474,0.424772456191457,0.006786501750181347,0.12467082869453647,0.6727188756912849,0.008545367064007952,0.15396964645059102,0.8254226610064322,-0.002176469360671208,0.1742047589140767,0.9386977722357361,-0.008937643066991855,0.06601484358156848,0.4440188358878221,-0.01336493222285822,0.1364390870289417,0.6840900779289019,0.005081016601691931,0.17011888586812143,0.9123771561520285,-0.014987758935022865,0.16348618456179487,0.9554349644013045,0.029387565361906894,0.019610381488957537,0.45784735386216874,0.011095321297737076,0.05055002089955783,0.6969563292715536,0.014835968869085848,0.1270043459453428,0.8644443755610378,0.019183669894516746,0.13266723481487044,0.9270000396561664,-0.02298088698432884,0.005816979310832039,0.45471975737559817,0.02305338544356921,0.033592398542155864,0.6418093702881966,0.027529486617528527,0.07683116174827845,0.7619435365497615,0.0044457294127102105,0.09124569859824419,0.8527940420759937,0.023218639737525963
rahmat,0.0281259928422045,-0.008923597576161802,0.01511728552385832,0.16878721317847592,0.18099224522517984,-0.006132062286853012,0.22032821521336535,0.2720247363612986,0.01981275280478355,0.24507808140897577,0.373275358478278,-0.0018161696767855931,0.2686544369243059,0.397842863896813,-0.003959555435621578,-0.11398132469656122,0.4967967072391296,0.00023244796000610049,-0.2358730746052383,0.6926578723038852,0.002137361369021712,-0.24017218686975994,0.9339114606806433,0.0020216255695465687,-0.2524827341307097,0.9571903184916972,0.006412622446981145,-0.15180672057709613,0.44946111621078483,-0.012301709896953937,-0.25448415281620795,0.7591810391099338,-0.011574832846615563,-0.3349113500465215,0.9084169110616904,-0.009377921785862225,-0.32051070233891615,0.9611062385046353,0.03413029672947616,-0.18480683661997563,0.4645398080409985,-0.009877119260945139,-0.26687799881682733,0.6440034987951908,-0.010161493695739973,-0.3219362798374233,0.8157366259897608,0.01808367704640457,-0.35374711586567914,0.8636105172267754,0.002515676052384763,-0.24535247589407982,0.32391822533106396,0.020962392977710048,-0.2963516145023695,0.5456522660639259,0.02181988539740319,-0.3485718018509245,0.7345450648340927,-0.025828067401284342,-0.35442779027843996,0.7433893895633841,-0.0019381530817650673
doktor,-0.005549349587978092,0.001761546669845787,-0.007875468755547732,0.20275084119820777,0.08461700829788044,-0.003217266297998427,0.3350964232327899,0.1630047380338212,0.001927459026275422,0.4037139588983773,0.2565208022006497,-0.004203418224796502,0.4826020722496224,0.2176864953601181,-0.019564905940454916,0.039548444676670874,0.49427856944032905,-0.030775661440896156,0.06247690566606834,0.7402389425338274,-0.013761967887823284,0.12740060335344994,0.9444440989775162,0.013144912407251444,0.1963239425089609,0.95417436833357,-0.02164265621366587,0.015443189815686655,0.4968243836735693,0.02259946869238596,0.03808191602982237,0.819965703658605,0.005786885303666739,0.06722154047463477,1.0187751396674312,0.030877645396556557,0.16841781599285768,0.9941354252141981,-0.01979391905225728,-0.006110291872719057,0.501815845958625,-0.009230773054576442,0.017992351957681257,0.7555814529584802,-0.01569765076907124,0.02603765814862799,0.9617460054306396,-0.021369775158706465,0.07536129375685581,0.9331124579883389,0.020609293745954372,-0.04788022851687496,0.45706544188092113,-8.171648285013661e-05,-0.01913125896243115,0.6867767526940954,0.0015487880404472798,-0.010915163016225794,0.8617867185532471,-0.025312280350697547,0.08819061238905829,0.8244762260386769,0.007992476399130777
doktor,-0.042634580443375,0.013518633520440878,-0.03215832345102361,0.19878137096419,0.08926768804897597,0.0010548698445657424,0.29473975995151813,0.1569490873833792,-0.006205103071731752,0.3988723643614327,0.2742951109250538,-0.0032237212112509036,0.483726741221229,0.21437588687226253,0.00805884241591415,0.06371864883969779,0.49150972482032257,-0.0247148191828901,0.07813350765971344,0.7364645779476283,-0.012714719016948244,0.12827141712620396,0.9735194346095134,0.013844945477645493,0.1852494215346255,0.9289226351460549,0.005282951128234892,0.02085214886152827,0.5270042167629725,-0.018049953285874346,0.029843319921024535,0.7957360010040561,-0.016188994670026484,0.07750464653237038,1.019845889232391,0.011977609636802911,0.1256229198640026,1.0016123954356766,-0.0051445552155726035,0.005724327022770079,0.5220462155119383,-0.016872901398526183,0.019614120077136647,0.7752143250800656,0.007096275370224956,0.004271516319484463,0.9550012147818234,-0.004033008637563829,0.08001628753924798,0.9247112755286439,-0.016246206912623462,-0.03793185687809857,0.4722732697397723,0.022495603356292273,-0.07350333408021127,0.6956314389287691,0.0031275777581376753,-0.014460407045648212,0.8443324597163142,-0.00880001380440895,0.06150305568883979,0.8409792852894018,-0.0020295821935819684
rahmat,0.01841527589314657,0.021941479693223076,0.005118093928783741,0.11685177404591816,0.15571915162522768,-0.001170381480478381,0.20407259519250268,0.2471347542374505,0.03104835692780268,0.22878088542184605,0.39655978581713586,0.0059115511827874155,0.3054362340401639,0.3791121279585018,-0.0065686674728076475,-0.1431941590568087,0.497051117636216,0.001472181584294427,-0.18032126508257415,0.7287481933416282,0.02027134994231969,-0.25707013062790507,0.9133191309815948,0.019083880054417177,-0.27041304683998924,0.9233966511661127,-0.015308821425633178,-0.17148084431343974,0.49567602167868213,0.0194557639005745,-0.2608048314294047,0.794739833217607,-0.03479685443145989,-0.3315144413055995,0.9313071201064052,0.004663851758603787,-0.3089930129497886,0.9604069979733452,-0.0028123628174910507,-0.21012209863542194,0.4334765628020163,-0.012765294048290302,-0.25723891426686535,0.6677013764078388,0.02549473620923489,-0.3576097529461865,0.8404773547376033,0.005478976183674366,-0.33513502619163504,0.849793430766729,-0.012222170836426098,-0.23103594447040302,0.35428847798727037,-0.012853420264561943,-0.27063496865640235,0.5697183255348399,0.001715950772290674,-0.34932522783438774,0.674187226152825,0.017025625334275672,-0.3691812549599001,0.7273939682893775,0.006125112787568504
yaxshi,0.012052299554507175,0.004193845503352532,0.001651326830460834,0.2383047467217059,0.03170964147367704,0.031616262642988384,0.32229957336666465,0.10899057238524526,-0.018591153831667692,0.4406878442786829,0.19075276780968364,0.012429987546020186,0.6223164343953503,-0.03995524194005652,0.026760761898903005,0.20186079846886582,0.4288597772035145,0.017259052459639546,0.2761536230983374,0.6714483529951919,0.004452262089975383,0.33966916613759757,0.8838140666521157,-0.011871218677555612,0.4568214893784962,0.7182112736079947,0.006850011193170547,0.10492686176535213,0.49318678834186414,0.025424550710374895,0.21011590754513967,0.7707049303318979,0.005625757399389771,0.2621733509712151,0.9801307647797332,-0.044371757090132476,0.4093762740502285,0.7937309063689304,0.003970556989697097,0.10111754264733745,0.5006400707050902,0.042771021402257,0.16659601257332426,0.7575971834195061,0.028885300642475402,0.20649144378690062,0.9169495605572374,-0.038641051805849945,0.3352700339333109,0.7735271929507296,0.004158639962237984,0.018466430625799616,0.48785743467111986,-0.016335935197133087,0.03436619468637438,0.7119707072716663,0.007174041002687147,0.08623159090336206,0.8806821764021201,0.003144692268502439,0.23087563629028224,0.6845782177003097,-0.002080721650697375
uy,0.00424426246979897,-0.010989532226632516,0.011431269032404056,0.10245812786508068,0.18036786112659298,-0.00025608762227456126,0.12032187951969343,0.3423807779508954,0.019009879170527027,0.15912839009343668,0.4513627204269602,0.0008588050985610526,0.20357704951921227,0.25750484520644795,0.007425550862551943,-0.269759226599129,0.4842349666920338,-0.012058876454647182,-0.44994546056127965,0.6761047179206559,-0.013725048892492403,-0.5332518071656082,0.8515479600020881,-0.015603483229628986,-0.5013146457308442,0.6743581798439829,-0.0008941621786469866,-0.3140678955346499,0.4476318592587984,-0.013126648546526823,-0.4682483936235376,0.6645585392409175,0.016965067978488787,-0.5796519833209374,0.8241683819785038,0.008464463605061454,-0.5298706444466027,0.6623733999371015,0.003228277865172603,-0.31398788698785796,0.3710028574738149,-0.022033030326118426,-0.4682377134875155,0.5779099643368344,-0.01176748227056058,-0.6045348376444665,0.7142575801732823,0.011935518135129393,-0.5681720149540858,0.548510194518806,-0.009937389073339313,-0.35404258858957155,0.265345829494274,-0.01430398806107529,-0.4834712287216455,0.4446647771557791,-0.009190263955042043,-0.5601996885139356,0.5764695604480764,-0.010397913185326749,-0.5479303040269337,0.408456513923324,0.02932933026744476
ovqat,0.015414016971937325,0.0092210334171535,0.0062861254910571065,0.1797636766031373,0.12614815240370966,0.0016605245124860807,0.23288978133299684,0.2764537289358944,0.0011399379968013547,0.2849738921806686,0.333430097994172,-0.016985005567809,0.37998255394057623,0.24392711051044874,0.02162642016119253,-0.05041755067856159,0.512282488044694,-0.010614949586350968,-0.13171836027209763,0.7411536233028109,0.006318598810788271,-0.1467973303888309,0.9435134430649603,0.019063009897407585,-0.13241845502288124,0.8659360643262757,-0.011791512873172634,-0.11393577687945187,0.4939305721317867,0.012379595499270011,-0.17119305851516595,0.7968643482149457,0.026637397124307714,-0.22897687427414798,0.9937941799952021,0.009033746805877244,-0.16968573251024238,0.8874589258114611,0.02030746527707206,-0.18732720847476658,0.4680488732961007,-0.0021518609173614488,-0.2577415732629469,0.7372944550916763,0.010908966917156081,-0.26745220411673415,0.9492836428455063,0.011934138763510203,-0.20438879889213576,0.8010605573043748,-0.03485073527250556,-0.19738889489025105,0.39674254298649875,-0.004208832994784348,-0.2523901117750691,0.5976734419982217,0.02645084744085928,-0.27010749506676457,0.7718124231366297,-0.021731254085417106,-0.26058807347492513,0.6665407798412774,-0.021827311691305484
yordam,-0.022425593928436172,0.023226125237295968,0.02260125810459178,0.19700287909248776,0.0388771774213767,-0.0020365437722886137,0.25670951556599275,0.13585246178104743,0.007812236142285706,0.3698888032171234,0.190108335262576,0.002758167482219887,0.4284616841786357,0.24345738094201727,0.009065780620696606,0.049249439869924194,0.4212873806334424,0.003922402140637806,0.14202256249031053,0.6302014338890881,0.022064434353865583,0.16253147741082466,0.8297135259553575,-0.019331208682539187,0.20921335366926144,0.8978964381861916,-0.01393492761293458,0.10179643502604864,0.4703978852750205,0.004988517366980246,0.11729087822701778,0.7694549593753619,0.009772246780654833,0.14331702814428685,0.8827253669930828,-0.0007766410591155172,0.18119565029473075,0.9604094446519705,-0.03921920197793955,0.02295145741232653,0.4442285314542052,-0.010038292496677509,0.09561058228417164,0.6986028684922367,0.019348785264282856,0.13210692937901675,0.8441932021430862,-0.009335971545261376,0.1420545555581353,0.966672125139022,-0.00785361774894553,-0.006093797250468713,0.4580405489569095,0.013739172947956254,0.06120377009898921,0.6207552038651573,0.011205338764314513,0.06754971033398313,0.7875220639091646,-0.01957983530408894,0.12187329721385878,0.8750373955415448,0.0041440883271212006
ha,-0.021698170465161704,0.006780198686946033,0.0093502906621544,0.12011411531077333,0.14592807391464263,-0.003387421188961593,0.16601081835084613,0.28511649837415703,0.006370007835700163,0.18057711069299637,0.4180550116883665,0.006606871081231552,0.2797977396011979,0.2234342870663679,0.04127688005866807,-0.21749485448574365,0.443672218575102,-0.019963899961364908,-0.32275984374423256,0.7185462635262303,-0.002751534368629255,-0.40215666753908774,0.8697506572258002,0.015383760963398689,-0.3847280869448151,0.5962296543928067,0.0037557616746533556,-0.24165274559514435,0.4509061017530286,-0.019613369579331002,-0.40957962537063003,0.6730217072987691,-0.0022865605054585205,-0.48793951948193676,0.8874622154740692,0.012562357584106388,-0.47057946022775915,0.6821047718545055,-0.028029674997313687,-0.31185244264545964,0.3980661653026896,-0.026500027459565013,-0.45484765856693316,0.6142297863007887,-0.0026660944334113332,-0.5368698915444081,0.7912977352669306,-0.031238037046790065,-0.4878360200840892,0.5499208089330088,-0.013403590050549544,-0.3230052565981738,0.2837159293696172,-0.001670422268001459,-0.41953761252069355,0.5035034353525742,0.00308415962151926,-0.5213620680627744,0.637796281620047,0.035023149579701346,-0.4757048538661298,0.4009719284786699,-0.018006703129421188
suv,0.03308388552732343,-0.008744698592974148,-0.01836632902428927,0.17148552513813708,0.10453510135136593,0.021146954476175376,0.2834884592734072,0.27127389553531395,0.01982854381274574,0.31520620817755723,0.3252266615465298,0.0006647876642618657,0.46271243619924635,0.005940894764330837,-0.014180846732193353,0.015959337872121844,0.522322076210139,-0.018153034354075108,-0.03358708653943854,0.7971610576705928,-0.007403678902273599,-0.03627633681858934,0.9675451738860925,-0.01905683974058846,0.04676509037581964,0.72222382913806,0.02048688831616827,-0.0633536207788831,0.5096871652974834,0.003954153377543477,-0.07530883302231767,0.8300517511524701,0.0057147454650784925,-0.07821829376945898,0.9836091184188884,-0.01203349709198895,-0.0020119469386001725,0.7194969902134148,0.03572923391697185,-0.1484658014393936,0.5093677005424239,0.003928273790608764,-0.1490281410181241,0.7291472770849079,0.02993558447750293,-0.16557670067823552,0.9236652379491082,-0.004853674623452704,-0.06451792303608189,0.6611293261342064,0.024248506788863918,-0.20722443131085427,0.45895774867082,-0.020017799470466092,-0.2502964912270043,0.6909464072488425,-0.0013733409733844438,-0.25028919425961693,0.7841499907717553,0.006051932828490377,-0.12102416566276225,0.556204425184368,-0.050906949539216886
rahmat,-0.021391564744717165,0.047916632686098144,0.0025578953875680633,0.12953926453322712,0.1458957723430194,0.0012359183838367323,0.18452864918330208,0.2464794503200469,-0.021886708381765797,0.2490631144087055,0.3734730760739393,0.004465583402362434,0.2864491630038426,0.4024943336854783,0.008551729259243713,-0.10638007535972269,0.4829454554334213,0.019530394180625958,-0.18981323669154834,0.740549109160986,-0.0019662823800061036,-0.24957925295393013,0.9190798318875165,-0.005392893908779921,-0.27232241333376533,0.9449793565750976,-0.012061011144160637,-0.19406679662665052,0.45731722302652517,0.010585614251257135,-0.26204074456656096,0.739607841483684,-0.02214013603973957,-0.29251073200234695,0.9147564803683441,0.006355781074418559,-0.3265873590452011,0.9576315451123389,0.01861342729582485,-0.23336709642243728,0.4672592397097387,0.02200119279656484,-0.25361644314549175,0.685427460056403,0.018596005343882473,-0.33584373646334265,0.8621394448190322,0.0013969571555702176,-0.34299207804880116,0.856628357610286,-0.002243702715716769,-0.25464009709930974,0.3803547235705609,-0.011238750944702806,-0.284153650084474,0.5770799792004777,-0.00028463366650696985,-0.35262667682558246,0.7133108272299982,0.007774760637270591,-0.32585836874697316,0.7179250322293375,0.012146793733481907
ha,0.0068240140082217945,0.01867055974000895,-0.012411703324149564,0.10342062372846172,0.18822315046996826,0.00229560219385834,0.18165978109887285,0.3025196074748481,-0.03666565429617282,0.17507501060825514,0.43468206344185617,0.015802764193848885,0.2559157054867724,0.16703022852236502,-0.00589259751693847,-0.240066078085227,0.4621125468634596,-0.0390157814852272,-0.3225996586017127,0.739267799616552,0.005189579692652758,-0.4136832184772109,0.8759547783156116,0.0013076736491019984,-0.3716518049032774,0.669584073990536,0.012670903489717958,-0.25511983278844735,0.4512463475113391,-0.0067646489689313395,-0.33594254690066144,0.674822321904243,-0.009662029472878628,-0.4512257496450179,0.8744292643630286,-0.03163662122682542,-0.4655954460151944,0.650315925129235,-0.008488793751239445,-0.29657076330849597,0.39052170378816625,0.01793340691357021,-0.421582302248882,0.6006735460542749,-0.01872056777302697,-0.5449190479388684,0.7828261770831298,0.009327290233663351,-0.48777055295012556,0.5303385128055523,0.005176756644597802,-0.35035226790740026,0.27943740685711216,0.02218065280218053,-0.44021543238593713,0.4980015039817602,0.016437105302941873,-0.5299047769442947,0.6248681313043918,-0.0008772935105237098,-0.4904948713055471,0.37569008803229575,0.012893511337933074
yaxshi,0.013735859170193009,0.0022385223248293997,-0.014039624015247963,0.2098258126753305,0.06980598914942579,-0.016723748177167902,0.3512841614286556,0.08300669972243717,-0.026662912967222528,0.4124115201493052,0.17136242802843138,-0.015701610646077186,0.5904605454688383,-0.06103383852956117,-0.013035563483057988,0.2016947172448773,0.40105734360574524,0.022924972482125692,0.27779782732616376,0.7096848747446779,0.012222591534865107,0.2973289529054296,0.9141089717087751,0.005331647983327805,0.48143635481719044,0.6938344559743764,-0.005481329048916986,0.11879216652833562,0.5005295775836474,0.005660863456704651,0.18918453722745626,0.7774074554010609,-0.018582857207896854,0.26761893129330966,0.9596616054477473,-0.007190725031481637,0.40831356446419287,0.7910356599608708,-0.034259860990798106,0.09469804701029984,0.4951105975146649,-0.008341157499338106,0.14791900657116877,0.7940373388116603,0.023690074870093333,0.18623037729452455,0.9847749099898013,-0.021428629612455504,0.31889798522621887,0.770485846901137,0.029115295738163936,0.0029087827102648274,0.5016189811796973,0.013031667088507266,0.07717160833111071,0.7208304365682093,0.00852473025666731,0.11527579396103904,0.8765118306624254,-0.014792343269609086,0.2512077506822619,0.696775474123211,-0.008730833386898626
ha,-0.00201386325232575,-0.010247132897119562,0.019991813093169913,0.1472580267645424,0.2035517814528223,0.012610061794224154,0.16712135680848608,0.30408951895947706,0.014131870967649533,0.15335819846990392,0.416097584010558,-0.008391618450822145,0.2462403855117728,0.187199206330267,0.008360874963206361,-0.19163991660490542,0.4726535736697635,-0.0043692508377962385,-0.29481024533334005,0.7331575541221457,0.020283564654312997,-0.4219052709992837,0.8781225591417904,0.03656385473132298,-0.3532536548867986,0.6358202822907604,-0.01136730715091039,-0.2679091213820154,0.49994667726027503,-0.018818813169080618,-0.3729733815196682,0.6810618411390161,0.0022608700038008866,-0.5292767277244098,0.8676259810499948,0.013274670703311455,-0.46198837300493795,0.6609540582838163,-0.010535728944525717,-0.31405464747231165,0.3860436664484399,0.010059434502934329,-0.43922972857783743,0.6099396157633175,-0.011791652058650738,-0.5052030966475379,0.7702121660158826,0.017645082482707332,-0.47528965992449385,0.526370306937606,-0.0022193194866405213,-0.3185398634248686,0.30674272425225296,-0.026367891094919153,-0.44987162690051413,0.48145283646983217,0.01492161348315737,-0.5435164900560852,0.6110762595283727,-0.02812013842362201,-0.49527309450873797,0.3817805687913426,0.008900019702834628
suv,-3.2272512603100644e-05,0.007779103749691641,0.014641701200040927,0.179335572428896,0.11622278060148938,-0.004604228586579125,0.24940744583614496,0.244117319921849,-0.03117824091299117,0.346355467359605,0.3478965875566602,-0.020499454403368103,0.5027171345346915,0.01575676735055028,-0.005167006043421689,-0.031323936299341756,0.49366230385424537,0.025385245530644,-0.011901244342319171,0.7866318981467327,0.005322498328806531,-0.0011942398455452655,0.9451201523116471,-0.007311822407646097,0.09424164953367889,0.7403631751988441,-0.008054431166796676,-0.07431521219342334,0.497510493894299,-0.009056034279364715,-0.06628173839906747,0.7796393422568229,-0.021669434621604325,-0.11772904926070732,0.984516868004475,-0.009895452281888702,0.007311954733443553,0.7604077707344843,-0.0074628864997235604,-0.15003133648912034,0.4893111783978564,-0.008634806803514264,-0.17302646669249905,0.7651453863001855,0.0014734126457161376,-0.17973484280435106,0.9493535110079055,-0.022704116375163782,-0.0943874357724446,0.6807451243271561,0.014202039026410363,-0.16902130422361922,0.43616277823796434,-0.01705181205001913,-0.2578178911108828,0.6520533247809029,-0.011060433453614193,-0.24347249612084784,0.8355872934527886,-0.009342851877861645,-0.1246780790926406,0.5161688715363923,0.0002561404539733952
doktor,-0.005585395569257732,0.018861711929537443,0.005608210772332932,0.2083114867958517,0.09871943293036722,0.01148962015824851,0.3497747858989301,0.1610009329826059,0.005721473083857224,0.3718942342223701,0.22765668813319634,0.006885129195277832,0.47492581556872093,0.20611031999208845,0.0017045779224087283,0.041826994928363115,0.4899911309045303,0.009816897229061788,0.06079803399309487,0.7567523600968743,-0.009404401829899553,0.12781822153104233,0.975700601726595,0.016437298860255287,0.1806868990714922,0.8948360767851271,-0.007885337665625021,0.037591023338635086,0.5140036707960453,-0.0026730762240311607,0.027792311746545718,0.7771550915057116,-0.014939607427987141,0.0858469205407395,0.9979080222180646,-0.011625033328041314,0.14779370296977232,0.9995822394632894,-0.02175080171127914,-0.022261429175058058,0.5481681284527268,0.05914011400880009,0.01187265293210999,0.7912387830647591,-0.0004953023685389146,0.036832979225977266,1.0130036386554988,0.010163788378494343,0.07180072855467311,0.9391271860226295,0.017274372959580404,-0.07424204346868031,0.490946539633809,-0.0055014816192617685,-0.019594128518379703,0.7226891081161055,0.022973841060634503,0.006293059814746999,0.8569735873139767,0.019789217825693702,0.06103595065616707,0.8230621481029159,0.003424566828578629
doktor,0.02198041457630496,-0.010552075617920854,-0.009550273364430149,0.23306515363491542,0.09201838956808196,-0.013017380670521895,0.34594578545255933,0.1578428814520572,0.0002623264559421178,0.3753197982090379,0.27281189188201743,-0.004560556111698774,0.5072766867188316,0.2287474881608354,0.001055350586611098,0.07106663055605847,0.46027481141603815,0.009527180576889947,0.0840115739274496,0.7241783488164466,0.006699924578195071,0.10916303892980685,0.9727953224742846,-0.017834762182491005,0.18736600926715938,0.9351774825619503,0.0014081098828941686,-0.012853927895383283,0.5132658077796163,-0.009607539377130473,0.046135761543574044,0.7964938625239245,-0.03113409489755348,0.08413543911299397,1.0042627101431352,-0.027555119620438343,0.12164192436235505,0.9851372003967509,0.004962103199430987,-0.040377995137445104,0.47410743738162964,-0.004835907025913883,0.009850277994343876,0.7717680932510947,-0.009055049769069852,0.0452224228995846,0.9721264545305348,0.0042217920224446,0.03934840285868951,0.9490313546552935,-0.005520077426809446,-0.06019575812150029,0.466472248970179,0.027665083163142454,-0.03590794058659558,0.69492723496455,-0.009657625653043515,-0.034220721170240886,0.8755181197553914,0.012529560319869851,0.046773214919197434,0.8226627459543704,0.018536143748986586
suv,0.021404735190504027,0.009753456457743987,-0.014243490302471346,0.19847362642616292,0.10683400765995373,0.006167340885499623,0.2656493684371278,0.22264064127118469,0.010929755677137994,0.3456228019758591,0.33130148539047055,-0.0033198747311642234,0.47383864017469923,0.047358329283528636,0.031728859460904285,-0.002419115974105974,0.5082468901229821,0.032253284417780255,-0.0010267950061195168,0.7740945988544268,-0.027660547783813803,-0.05887310972076036,0.94876908809114,-0.002644752663532713,0.08158601105075154,0.7165870246842604,-0.006778654058159372,-0.0904054407677107,0.5286341589438792,0.012806905290065892,-0.06777346290437697,0.7897989185324298,-0.003792475753155675,-0.11710529332360083,1.0115706248969034,0.01595182662119536,0.016515691877008746,0.7311396462760813,0.023106446723396772,-0.10442800052244935,0.5007907542021484,0.04227667118929276,-0.1610889333394833,0.7503834398729398,-0.004179406020258436,-0.1988351872549934,0.929577953345155,-0.004366471758406786,-0.06855747235706483,0.6343360527080097,-0.031239863548343322,-0.20963513813470325,0.4552653120613276,-0.03083868257387089,-0.246663670163569,0.6804074517475609,-0.0008039488743772187,-0.2836363151187511,0.796353769891226,-0.003228548910188306,-0.10331058980653722,0.530634289887255,0.007337347459345979
yordam,-0.003308806222528904,-0.014011048960785104,-0.02378058588208735,0.19002605985236154,0.04267007342824234,0.0028841150458185174,0.30187661636581226,0.1323498868101277,-0.01632946450669451,0.4164084067403528,0.22417869640020885,-0.01362282531782363,0.4277924938126296,0.26844093152660253,-0.009451848318869053,0.0611879112450326,0.4250631649230789,-0.011261962346396785,0.1538507908132237,0.6520582767168973,0.02506374579246593,0.169732055248721,0.808121222982029,-0.006512722090759911,0.1976291998447959,0.9350752023242116,-0.030484772516887637,0.04420303453044101,0.491021916490791,-0.0048655739582307254,0.08499557763292213,0.6910888558224297,-0.007403504981434721,0.16443637440664213,0.8950259194983327,-0.007276453082148089,0.18568630033223812,0.9856968905846158,-0.007979047092271251,0.053927077593174715,0.46830854946724426,0.016914022538681253,0.11914073937704728,0.6939355483875709,0.022599979672282763,0.10662922866952544,0.8551070273971454,-0.009437251049777249,0.16445401020520176,0.9316523733795631,-0.01108506870174429,-0.012348097809968888,0.47318018579298454,0.01876357509136176,0.03164408531399289,0.6308748991407152,-0.02704548623821292,0.06161116580047339,0.7771866313028103,0.004194450869662408,0.13126923850639544,0.8640582608894398,-0.023990840928344113
